,Date,Open,High,Low,Close,Adj Close,Volume,EMA_20,EMA_50,EMA_100,Signal,EMAs_Converge
44,2010-03-09,7.796785831451416,8.035714149475098,7.78178596496582,7.965000152587891,6.743166923522949,920259200,7.435144220699734,7.38854046801309,7.4527161518170395,Buy,True
45,2010-03-10,7.993928909301758,8.052857398986816,7.971428871154785,8.029999732971191,6.798194408416748,596218000,7.491797126630349,7.413695733305565,7.464147509859695,Buy,True
46,2010-03-11,7.996786117553711,8.053570747375488,7.975714206695557,8.053570747375488,6.8181471824646,405700400,7.545299376225124,7.438788871112229,7.4758192571372355,Buy,True
47,2010-03-12,8.120356559753418,8.133213996887207,8.0625,8.092857360839844,6.851408958435059,416323600,7.59744775571224,7.46443861580743,7.488037833448178,Buy,True
48,2010-03-15,8.049285888671875,8.053570747375488,7.8660712242126465,7.994286060333252,6.767958164215088,493502800,7.63524187996186,7.485216946965306,7.498062550812239,,False
49,2010-03-16,8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,6.786402702331543,446908000,7.6715113504016905,7.506034765499218,7.50832015019378,,False
50,2010-03-17,8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,6.776425361633301,450956800,7.7032041563041895,7.52557402223956,7.518141252415249,,False
51,2010-03-18,8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,6.792448997497559,342109600,7.733681316676168,7.545089328826635,7.5281426996983125,,False
52,2010-03-19,8.028214454650879,8.044285774230957,7.901071071624756,7.9375,6.719883918762207,559445600,7.753092619849866,7.56047798259814,7.536248784852801,,False
53,2010-03-22,7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,6.795473098754883,456419600,7.779158641818917,7.578764565654092,7.545962390113635,,False
54,2010-03-23,8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.904623508453369,602431200,7.815021060220371,7.601390035041547,7.558036680112061,,False
55,2010-03-24,8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.935161590576172,597780400,7.85090341756871,7.624542810623366,7.570586167879702,,False
56,2010-03-25,8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.852919578552246,542284400,7.874116676767895,7.6429780980169655,7.580963523746641,,False
57,2010-03-26,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,6.981421947479248,640875200,7.909575035490893,7.666642856657845,7.59414106670927,,False
58,2010-03-29,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,7.026474475860596,540744400,7.946724323812352,7.691466374548369,7.608111393365843,,False
59,2010-03-30,8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.131087779998779,527310000,7.992104289043579,7.720162358242169,7.624252038224742,,False
60,2010-03-31,8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.1053876876831055,430659600,8.03027117560137,7.746542524503275,7.639471930495547,,False
61,2010-04-01,8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.13471794128418,603145200,8.068102470412494,7.773246730252879,7.655076442191044,,False
62,2010-04-05,8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.210909366607666,684507600,8.110902227869024,7.802433129996141,7.672154134894312,,False
63,2010-04-06,8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.242658138275147,447017200,8.15319728285062,7.8319455682384795,7.689636237276122,,False
64,2010-04-07,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.274710655212402,628502000,8.195069671230545,7.86178524637971,7.707521804079365,,False
65,2010-04-08,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.2550530433654785,572989200,8.230743323554291,7.889544374781678,7.72459351133779,,False
66,2010-04-09,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.310687065124512,334182800,8.269277950175423,7.918791924910874,7.742628429986075,,False
67,2010-04-12,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.325807094573975,333026400,8.305843331554039,7.94759280843009,7.760659836415081,,False
68,2010-04-13,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.330039024353027,306210800,8.3394024062077,7.975460291057047,7.778433178573544,,False
69,2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.428609371185303,404076400,8.380853886029437,8.006800787264062,7.798160104628245,,False
70,2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.526270389556885,376784800,8.429344024819276,8.041436063972247,7.819780703414275,,False
71,2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.480310916900635,750545600,8.468045959618388,8.072584231667843,7.8398982011726055,,False
72,2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.470334529876709,566924400,8.501939566607858,8.102048725838038,7.859383956258451,,False
73,2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.395348072052002,738326400,8.524169825459099,8.126884355591288,7.8767299627591925,,False
74,2010-04-21,9.242856979370115,9.29464340209961,9.133213996887209,9.257857322692873,7.837698936462402,982391200,8.594044825195649,8.171236236654096,7.904079019391542,,False
75,2010-04-22,9.222857475280762,9.526785850524902,9.149999618530272,9.516785621643066,8.056907653808594,793424800,8.681924901047784,8.224002879202683,7.936013803594542,,False
76,2010-04-23,9.571070671081545,9.72071361541748,9.535714149475098,9.672499656677246,8.188730239868164,796955600,8.776265353964876,8.280806674397764,7.9703996620714275,,False
77,2010-04-26,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.148520469665527,479068800,8.85709722501584,8.333520138146872,8.003164025198727,,False
78,2010-04-27,9.54535675048828,9.565713882446287,9.304286003112791,9.35857105255127,7.922957897186279,709343600,8.904856637162071,8.373718213221554,8.030003768314618,,False
79,2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.909657001495361,758402400,8.94657099179805,8.411723669990899,8.056000869156701,,False
80,2010-04-29,9.39357089996338,9.64285659790039,9.357500076293944,9.59428596496582,8.122515678405762,558840800,9.008258132099742,8.4580986619507,8.086461960162822,,False
81,2010-04-30,9.618213653564451,9.663213729858398,9.321429252624512,9.3246431350708,7.894240379333496,542463600,9.038390037144605,8.49208079815149,8.110980399269911,,False
82,2010-05-03,9.422857284545898,9.567143440246582,9.38857078552246,9.512499809265137,8.053277015686035,454342000,9.083543348775132,8.532097229959868,8.138733258873776,,False
83,2010-05-04,9.38892936706543,9.40321445465088,9.16964340209961,9.238571166992188,7.821371078491211,723819600,9.098307902891042,8.559802090235646,8.160512227351369,,False
84,2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706056,7.740036487579346,883103200,9.102516666778186,8.582652985665858,8.179957528269282,,False
85,2010-05-06,9.065357208251951,9.223214149475098,7.1160712242126465,8.79464340209961,7.4455366134643555,1285860800,9.073195403475465,8.590966335329927,8.192129525770873,,False
86,2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.131390571594238,1676018400,9.011326377709665,8.58440179798109,8.196712517991937,,False
87,2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081545,7.679562091827393,984306400,9.017016310411748,8.603486851828167,8.214026540825394,,False
88,2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.756062984466553,848906800,9.030769938488001,8.625366951960883,8.232786993585533,,False
89,2010-05-12,9.258570671081545,9.397500038146973,9.239286422729492,9.360357284545898,7.92447566986084,654379600,9.062159209541134,8.654190102258335,8.255115118159006,,False
90,2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.8116936683654785,599712400,9.077871978885664,8.676658854626977,8.274363200723355,,False
91,2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.674424171447754,759362800,9.076646036171153,8.691887902695852,8.290019366657216,,False
92,2010-05-17,9.096428871154783,9.149286270141602,8.846785545349121,9.079285621643066,7.686518669128418,762834800,9.076897425263716,8.707079970105546,8.30564840140941,,False
93,2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133787,7.630281925201416,782678400,9.070798378775152,8.71907124332234,8.319652540730685,,False
94,2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.508732795715332,1025726800,9.05160668398667,8.724962001760526,8.330536363359702,,False
95,2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.188841342926025,1282915200,8.998256459694458,8.715803857727504,8.333722362677698,,False
96,2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.326714992523193,1223891200,8.965497404921893,8.71339140780025,8.340070165091655,,False
97,2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.4609599113464355,754238800,8.95096019247165,8.71729200648237,8.349432274182798,,False
98,2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.414399147033691,1048006400,8.932569442968909,8.718882803196507,8.35751989890577,,False
99,2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.38083553314209,850654000,8.91215464221322,8.718856576994064,8.364662357046926,,False
100,2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.660212993621826,666282400,8.925112672358651,8.731772552748815,8.378198032327981,,False
101,2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671877,7.766944885253906,815614800,8.948843454864672,8.749126016902661,8.393962148295188,,False
102,2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251951,7.886376857757568,876472800,8.983749526615842,8.771331161661458,8.412207595027004,,False
103,2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.980708599090576,688548000,9.025943516721904,8.797035289546479,8.4322982648825,,False
104,2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.9556169509887695,650106800,9.061295883124831,8.820568939523191,8.451404108428443,,False
105,2010-06-04,9.22178554534912,9.353570938110352,9.093929290771484,9.14142894744873,7.739129066467285,758304400,9.06892760353663,8.833151684932036,8.465067966626865,,False
106,2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.587344169616699,886942000,9.058757635993707,8.838210165692972,8.474911035492392,,False
107,2010-06-08,9.044285774230955,9.064286231994627,8.773214340209961,8.904643058776855,7.53866720199585,1000770400,9.04408005721115,8.840815377186459,8.483420580507925,,False
108,2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.353319644927979,854630000,9.009949934429647,8.834732961140142,8.487426386200944,,False
109,2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.574341773986816,776356000,9.00393431465719,8.839127195088327,8.49652261472803,,False
110,2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918455,7.665050506591797,545759200,9.008695744586834,8.847550808179705,8.507560371444672,,False
111,2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.688330173492432,602960400,9.015622676324472,8.856722483460189,8.518924097313729,,False
112,2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.851909160614014,585074000,9.040291273277946,8.87311152114159,8.533888826957734,,False
113,2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.080491065979004,783678000,9.0883248093562,8.899446104708572,8.553903769039751,,False
114,2010-06-17,9.66428565979004,9.746429443359377,9.625,9.709643363952637,8.220179557800293,872855200,9.147498005032052,8.931218546247555,8.576789701612283,,False
115,2010-06-18,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.286696434020996,784621600,9.208518550253608,8.964826200506804,8.600778296231017,,False
116,2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.168780326843262,776490400,9.250462368541164,8.991653747242731,8.621533748627886,,False
117,2010-06-22,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.280045509338379,717262000,9.300928558283896,9.022583300717129,8.644480750849905,,False
118,2010-06-23,9.806428909301758,9.809286117553713,9.567856788635254,9.677499771118164,8.192967414855957,768457200,9.336792483315731,9.048266299556385,8.664936573033435,,False
119,2010-06-24,9.678570747375488,9.757143020629885,9.574999809265137,9.60714340209961,8.133401870727539,714277200,9.362540189866577,9.070183048675727,8.683594134005043,,False
120,2010-06-25,9.645000457763672,9.65250015258789,9.493213653564451,9.524999618530272,8.063858032226562,549942400,9.378012516405976,9.088018992591591,8.700255628748117,,False
121,2010-06-28,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.112236976623535,584948000,9.397453498643028,9.10739639797604,8.717718741642114,,False
122,2010-06-29,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.745477199554443,1133344800,9.37378446470302,9.109025113438664,8.726257551555596,,False
123,2010-06-30,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.605185508728027,739452000,9.33658731362244,9.104091359121734,8.731345805551662,,False
124,2010-07-01,9.08214282989502,9.100000381469728,8.686429023742676,8.874285697937012,7.512967586517334,1022896000,9.292558588319066,9.095079372408607,8.734176298470183,,False
125,2010-07-02,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.466403484344482,693842800,9.247485041473016,9.08426395962535,8.735861645954646,,False
126,2010-07-06,8.964285850524902,9.028571128845217,8.791428565979004,8.879643440246582,7.517499446868896,615235600,9.21245250802288,9.076239625532065,8.73870881019805,,False
127,2010-07-07,8.946070671081543,9.241786003112791,8.91964340209961,9.238213539123535,7.821066856384277,654556000,9.214905939556276,9.082591543712123,8.74859999294905,,False
128,2010-07-08,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.803531169891357,738144400,9.215152967500554,9.08788206093797,8.757885136315824,,False
129,2010-07-09,9.174642562866213,9.282142639160156,9.1128568649292,9.272143363952637,7.84979248046875,433322400,9.220580624305514,9.095107994389526,8.768068467556157,,False
130,2010-07-12,9.233214378356934,9.35178565979004,9.102143287658691,9.188928604125977,7.779338359832764,562878400,9.217566146193176,9.098787233987034,8.776402331646649,,False
131,2010-07-13,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.613347053527832,1190924000,9.196165273162409,9.094633106354998,8.780688562294639,,False
132,2010-07-14,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.641465663909912,812047600,9.179965779983855,9.091944380411178,8.785547612443015,,False
133,2010-07-15,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.602766990661621,824866000,9.160955436185867,9.087568411379563,8.789405227446222,,False
134,2010-07-16,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.555901527404785,1039858400,9.138483508047676,9.081193187040554,8.792090276224215,,False
135,2010-07-19,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.425282001495361,1024478000,9.103457822152881,9.069017525044938,8.791666979787149,,False
136,2010-07-20,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.616068840026856,1074950800,9.093230492597026,9.066156871584996,8.79571458141149,,False
137,2010-07-21,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706056,7.687123775482178,1185671200,9.091970438416935,9.066699736374057,8.801343994130194,,False
138,2010-07-22,9.20285701751709,9.285714149475098,9.118213653564451,9.250714302062988,7.831651210784912,645318800,9.10708890162132,9.073915993852054,8.810242416069457,,False
139,2010-07-23,9.181785583496094,9.299285888671877,9.152856826782228,9.283571243286133,7.859466552734375,533388800,9.123896743684636,9.082137768339665,8.819615264133153,,False
140,2010-07-26,9.285714149475098,9.28928565979004,9.20392894744873,9.260000228881836,7.839514255523682,420551600,9.136858980370084,9.089112766792299,8.828335758484613,,False
141,2010-07-27,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,7.984643459320068,584771600,9.164913259315957,9.10253692924365,8.840278197114655,,False
142,2010-07-28,9.416786193847656,9.499643325805664,9.29464340209961,9.31999969482422,7.890309333801269,519985200,9.179683396031031,9.111064880835045,8.849777632712865,,False
143,2010-07-29,9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.804136276245117,643806800,9.183352980697997,9.115266808450697,8.85707340305586,,False
144,2010-07-30,9.13892936706543,9.274999618530272,9.103570938110352,9.1875,7.778133869171143,448210000,9.183747934917236,9.1180994826291,8.863616503985448,,False
145,2010-08-02,9.30142879486084,9.378213882446287,9.272143363952637,9.35178565979004,7.91721773147583,428055600,9.199751527762265,9.127263646439333,8.873283219941975,,False
146,2010-08-03,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.919634819030762,417653600,9.214503083979382,9.136180478659046,8.882815094161776,,False
147,2010-08-04,9.3871431350708,9.438570976257324,9.296786308288574,9.39214324951172,7.951385974884033,420375200,9.231421194982461,9.14621823437876,8.89290080020831,,False
148,2010-08-05,9.34749984741211,9.399286270141602,9.305356979370115,9.346428871154783,7.912683010101318,289097200,9.242374306998872,9.154069631899388,8.901881554088437,,False
149,2010-08-06,9.277856826782228,9.338929176330566,9.20107078552246,9.288928985595703,7.864002704620361,444897600,9.246808085912857,9.159358234005126,8.909545859662838,,False
150,2010-08-09,9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.914193630218506,303128000,9.256465806252118,9.166764348337281,8.9182323604512,,False
151,2010-08-10,9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.843441009521484,451920000,9.25724455950945,9.170602715675196,8.925091971441356,,False
152,2010-08-11,9.121429443359377,9.131786346435549,8.921786308288574,8.935357093811035,7.564670085906982,620054400,9.226588610395316,9.16137739717072,8.92529524119125,,False
153,2010-08-12,8.810357093811035,9.03928565979004,8.789999961853027,8.992500305175781,7.613044738769531,534920400,9.204294486088694,9.154754766112095,8.92662603453748,,False
154,2010-08-13,8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.531712055206299,354869200,9.174973969498309,9.144624346338666,8.926028074683067,,False
155,2010-08-16,8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.487567901611328,318430000,9.143479873828548,9.132846370598555,8.924409419045102,,False
156,2010-08-17,8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.618489742279053,422640400,9.129713126201322,9.12759470993754,8.925885054781688,,False
157,2010-08-18,9.012857437133787,9.095356941223145,8.984999656677246,9.038213729858398,7.65175199508667,339696000,9.120998897978186,9.124089573463849,8.928109384981227,,False
158,2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.555298328399658,426706000,9.102264325663299,9.116254134844556,8.928033672183021,,False
159,2010-08-20,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.548040390014648,384230000,9.084497653115939,9.108389826180693,8.927789723504466,,False
160,2010-08-23,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.431933403015137,414041600,9.055361793661584,9.095455759618517,8.924834899847847,Sell,True
161,2010-08-24,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.25445032119751,602565600,9.009034834128757,9.074807640361591,8.917787252693769,Sell,True
162,2010-08-25,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.343947410583496,596867600,8.977187951151372,9.059114892224517,8.91297250636055,Sell,True
163,2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.265034675598144,466505200,8.939496577501911,9.040382093620892,8.906407279062956,Sell,True
164,2010-08-27,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.305550575256348,548391200,8.909952695109151,9.02426067082705,8.900919725267212,Sell,True
165,2010-08-30,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.332156658172607,383289200,8.88621569076305,9.010003944499523,8.896163179211921,Sell,True
166,2010-08-31,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.350298881530762,420786800,8.86678021653464,8.997146660847179,8.89192516004663,Sell,True
167,2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.568902492523193,697037600,8.873787549079145,8.994919623490503,8.892884210506143,Sell,True
168,2010-09-02,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.62453556060791,415427600,8.886385981614296,8.995356935930023,8.895125534866382,Sell,True
169,2010-09-03,9.110357284545898,9.242142677307127,9.089285850524902,9.241786003112791,7.82409143447876,520788800,8.920233602709391,9.005020820917583,8.901990098594034,Buy,True
170,2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.795067310333252,342557600,8.9475923508098,9.012961198833116,8.9080398086766,Buy,True
171,2010-09-08,9.277856826782228,9.442500114440918,9.253570556640623,9.390000343322754,7.949565887451172,526551200,8.989726445334842,9.027747047636632,8.91758358163989,Buy,True
